   1.450      1.570       1.675516081915      538.45575    0.999999989        1.1          96       509.8433
   1.570      1.450       1.675516081915      538.45575    0.999999989        1.1          96       509.8433
   1.600      1.550       1.675516081915      546.27845    0.999999989        1.1          96        517.666
   1.550      1.600       1.675516081915      546.27845    0.999999989        1.1          96        517.666
   1.600      1.480       1.675516081915      553.35435    0.999999989        1.1          96       524.7419
   1.480      1.600       1.675516081915      553.35445    0.999999989        1.1          96        524.742
   1.480      1.600       1.675516081915      553.35445    0.999999989        1.1          96        524.742
   1.600      1.480       1.675516081915      553.35445    0.999999989        1.1          96        524.742
   1.600      1.570       1.570796326795      566.18995    0.999999989        1.1          90       537.5775
   1.570      1.600       1.570796326795      566.18995    0.999999989        1.1          90       537.5775
   1.570      1.480       1.745329251994      567.04565    0.999999989        1.1         100       538.4332
   1.480      1.570       1.745329251994      567.04565    0.999999989        1.1         100       538.4332
   1.550      1.570       1.745329251994      568.04575    0.999999989        1.1         100       539.4333
   1.570      1.550       1.745329251994      568.04575    0.999999989        1.1         100       539.4333
   1.570      1.570       1.483529864195      570.83435    0.999999989        1.1          85       542.2219
   1.450      1.520       1.745329251994      590.67095    0.999999988        1.1         100       562.0585
   1.520      1.450       1.745329251994      590.67105    0.999999988        1.1         100       562.0586
   1.570      1.600       1.649336143135      593.90395    0.999999988        1.1        94.5       565.2915
   1.600      1.570       1.649336143135      593.90395    0.999999988        1.1        94.5       565.2915
   1.450      1.450       1.649336143135      613.95325    0.999999988        1.1        94.5       585.3408
   1.520      1.450       1.483529864195      617.21855    0.999999988        1.1          85       588.6061
   1.450      1.520       1.483529864195      617.21855    0.999999988        1.1          85       588.6061
   1.520      1.600       1.483529864195      631.14885    0.999999987        1.1          85       602.5364
   1.600      1.520       1.483529864195      631.14885    0.999999987        1.1          85       602.5364
   1.570      1.600       1.675516081915      647.96445    0.999999987        1.1          96        619.352
   1.600      1.570       1.675516081915      647.96445    0.999999987        1.1          96        619.352
   1.450      1.450       1.570796326795      650.72115    0.999999987        1.1          90       622.1087
   1.450      1.450       1.675516081915      650.75085    0.999999987        1.1          96       622.1384
   1.480      1.450       1.745329251994      661.07135    0.999999987        1.1         100       632.4589
   1.450      1.480       1.745329251994      661.07135    0.999999987        1.1         100       632.4589
   1.550      1.450       1.483529864195      666.60985    0.999999987        1.1          85       637.9974
   1.450      1.550       1.483529864195      666.60985    0.999999987        1.1          85       637.9974
   1.550      1.450       1.745329251994      668.02415    0.999999987        1.1         100       639.4117
   1.450      1.550       1.745329251994      668.02415    0.999999987        1.1         100       639.4117
   1.570      1.570       1.745329251994      671.79625    0.999999987        1.1         100       643.1838
   1.600      1.550       1.483529864195      687.17905    0.999999986        1.1          85       658.5666
   1.550      1.600       1.483529864195      687.17905    0.999999986        1.1          85       658.5666
   1.450      1.600       1.570796326795      709.79445    0.999999986        1.1          90        681.182
   1.600      1.450       1.570796326795      709.79445    0.999999986        1.1          90        681.182
   1.600      1.450       1.649336143135      715.31295    0.999999986        1.1        94.5       686.7005
   1.450      1.600       1.649336143135      715.31295    0.999999986        1.1        94.5       686.7005
   1.600      1.520       1.745329251994      721.41335    0.999999985        1.1         100       692.8009
   1.520      1.600       1.745329251994      721.41335    0.999999985        1.1         100       692.8009
   1.480      1.450       1.483529864195      725.69385    0.999999985        1.1          85       697.0814
   1.450      1.480       1.483529864195      725.69395    0.999999985        1.1          85       697.0815
   1.480      1.600       1.483529864195      730.50475    0.999999985        1.1          85       701.8923
   1.600      1.480       1.483529864195      730.50475    0.999999985        1.1          85       701.8923
   1.450      1.570       1.483529864195      753.81725    0.999999985        1.1          85       725.2048
   1.570      1.450       1.483529864195      753.81725    0.999999985        1.1          85       725.2048
   1.600      1.450       1.675516081915      763.68505    0.999999984        1.1          96       735.0726
